id,conference,title,visual mark,visual channel,symbol layout,text position,multi-channel,url
2588_3,VAST,Serendip: Topic Model-Driven Visual Exploration of Text Corpora,non-semantic,color-discrete,uniform,embedded,none,http://dx.doi.org/10.1109/VAST.2014.7042493
2588_7,VAST,Serendip: Topic Model-Driven Visual Exploration of Text Corpora,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/VAST.2014.7042493
2589_0,VAST,TopicPanorama: A Full Picture of Relevant Topics,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/VAST.2014.7042494
2589_2,VAST,TopicPanorama: A Full Picture of Relevant Topics,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/VAST.2014.7042494
2589_8,VAST,TopicPanorama: A Full Picture of Relevant Topics,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/VAST.2014.7042494
2589_14,VAST,TopicPanorama: A Full Picture of Relevant Topics,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/VAST.2014.7042494
2590_1,VAST,Integrating Predictive Analytics and Social Media,non-semantic,color-continuous,continuous,as tick,combine,http://dx.doi.org/10.1109/VAST.2014.7042495
2590_1,VAST,Integrating Predictive Analytics and Social Media,semantic,size,non-uniform,accompanying,combine,http://dx.doi.org/10.1109/VAST.2014.7042495
2590_1,VAST,Integrating Predictive Analytics and Social Media,non-semantic,color-ordinal,uniform,accompanying,combine,http://dx.doi.org/10.1109/VAST.2014.7042495
2591_0,VAST,PEARL: An Interactive Visual Analytic Tool for Understanding Personal Emotion Style Derived from Social Media,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/VAST.2014.7042496
2591_3,VAST,PEARL: An Interactive Visual Analytic Tool for Understanding Personal Emotion Style Derived from Social Media,non-semantic,color-ordinal,continuous,accompanying,combine,http://dx.doi.org/10.1109/VAST.2014.7042496
2591_3,VAST,PEARL: An Interactive Visual Analytic Tool for Understanding Personal Emotion Style Derived from Social Media,non-semantic,tilt,uniform,accompanying,combine,http://dx.doi.org/10.1109/VAST.2014.7042496
2591_3,VAST,PEARL: An Interactive Visual Analytic Tool for Understanding Personal Emotion Style Derived from Social Media,non-semantic,color-discrete,uniform,accompanying,combine,http://dx.doi.org/10.1109/VAST.2014.7042496
2591_3,VAST,PEARL: An Interactive Visual Analytic Tool for Understanding Personal Emotion Style Derived from Social Media,semantic,size,uniform,accompanying,combine,http://dx.doi.org/10.1109/VAST.2014.7042496
2591_4,VAST,PEARL: An Interactive Visual Analytic Tool for Understanding Personal Emotion Style Derived from Social Media,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/VAST.2014.7042496
2592_4,InfoVis,"Matches, Mismatches, and Methods: Multiple-View Workflows for Energy Portfolio Analysis",non-semantic,color-discrete,uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2015.2466971
2592_6,InfoVis,"Matches, Mismatches, and Methods: Multiple-View Workflows for Energy Portfolio Analysis",non-semantic,color-ordinal,connected,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467691
2593_16,InfoVis,"Evaluation of Parallel Coordinates: Overview, Categorization and Guidelines for Future Research",semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2466992
2594_6,InfoVis,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467035
2594_7,InfoVis,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467035
2594_9,InfoVis,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,non-semantic,color-discrete,non-uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467035
2594_10,InfoVis,SchemeLens: A Content-Aware Vector-Based Fisheye Technique for Navigating Large Systems Diagrams,non-semantic,color-discrete,non-uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467035
2596_0,InfoVis,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,semantic,shape,uniform,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2015.2467091
2596_0,InfoVis,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,semantic,color-discrete,uniform,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2015.2467091
2596_8,InfoVis,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467091
2596_9,InfoVis,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467091
2596_10,InfoVis,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,semantic,shape,uniform,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2015.2467091
2596_10,InfoVis,Reactive Vega: A Streaming Dataflow Architecture for Declarative Interactive Visualization,semantic,color-discrete,uniform,accompanying,combine,http://dx.doi.org/10.1109/TVCG.2015.2467091
2597_0,InfoVis,"Visualization, Selection, and Analysis of Traffic Flows",non-semantic,color-discrete,uniform,none,none,http://dx.doi.org/10.1109/TVCG.2015.2467112
2597_1,InfoVis,"Visualization, Selection, and Analysis of Traffic Flows",non-semantic,color-discrete,uniform,none,none,http://dx.doi.org/10.1109/TVCG.2015.2467112
2597_6,InfoVis,"Visualization, Selection, and Analysis of Traffic Flows",non-semantic,color-discrete,uniform,none,none,http://dx.doi.org/10.1109/TVCG.2015.2467112
2597_7,InfoVis,"Visualization, Selection, and Analysis of Traffic Flows",non-semantic,color-discrete,uniform,none,none,http://dx.doi.org/10.1109/TVCG.2015.2467112
2597_9,InfoVis,"Visualization, Selection, and Analysis of Traffic Flows",non-semantic,color-discrete,uniform,none,none,http://dx.doi.org/10.1109/TVCG.2015.2467112
2597_10,InfoVis,"Visualization, Selection, and Analysis of Traffic Flows",non-semantic,color-discrete,uniform,none,none,http://dx.doi.org/10.1109/TVCG.2015.2467112
2598_1,InfoVis,Optimal Sets of Projections of High-Dimensional Data,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2015.2467132
2598_4,InfoVis,Optimal Sets of Projections of High-Dimensional Data,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2015.2467132
2598_5,InfoVis,Optimal Sets of Projections of High-Dimensional Data,non-semantic,color-ordinal,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2015.2467132
2598_7,InfoVis,Optimal Sets of Projections of High-Dimensional Data,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467132
2599_0,InfoVis,Voyager: Exploratory Analysis via Faceted Browsing of Visualization Recommendations,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467191
2599_3,InfoVis,Voyager: Exploratory Analysis via Faceted Browsing of Visualization Recommendations,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467191
2599_6,InfoVis,Voyager: Exploratory Analysis via Faceted Browsing of Visualization Recommendations,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467191
2599_13,InfoVis,Voyager: Exploratory Analysis via Faceted Browsing of Visualization Recommendations,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467191
2600_4,InfoVis,How do People Make Sense of Unfamiliar Visualizations?: A Grounded Model of Novice's Information Visualization Sensemaking,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467195
2601_2,InfoVis,Visualizing Multiple Variables Across Scale and Geography,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467199
2603_0,InfoVis,High-Quality Ultra-Compact Grid Layout of Grouped Networks,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467251
2603_2,InfoVis,High-Quality Ultra-Compact Grid Layout of Grouped Networks,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467251
2603_5,InfoVis,High-Quality Ultra-Compact Grid Layout of Grouped Networks,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467251
2603_6,InfoVis,High-Quality Ultra-Compact Grid Layout of Grouped Networks,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467251
2603_7,InfoVis,High-Quality Ultra-Compact Grid Layout of Grouped Networks,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467251
2605_1,InfoVis,Acquired Codes of Meaning in Data Visualization and Infographics: Beyond Perceptual Primitives,non-semantic,color-discrete,non-uniform,embedded,none,http://dx.doi.org/10.1109/TVCG.2015.2467321
2605_3,InfoVis,Acquired Codes of Meaning in Data Visualization and Infographics: Beyond Perceptual Primitives,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467321
2605_6,InfoVis,Acquired Codes of Meaning in Data Visualization and Infographics: Beyond Perceptual Primitives,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467321
2606_1,InfoVis,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,non-semantic,color-ordinal,connected,as tick,separate,http://dx.doi.org/10.1109/TVCG.2015.2467322
2606_1,InfoVis,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,non-semantic,color-discrete,uniform,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2015.2467322
2606_6,InfoVis,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467322
2606_7,InfoVis,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467322
2606_8,InfoVis,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467322
2606_9,InfoVis,Off the Radar: Comparative Evaluation of Radial Visualization Solutions for Composite Indicators,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467322
2608_4,InfoVis,A comparative study between RadViz and Star Coordinates,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467324
2608_8,InfoVis,A comparative study between RadViz and Star Coordinates,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467324
2608_16,InfoVis,A comparative study between RadViz and Star Coordinates,non-semantic,color-continuous,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2015.2467324
2608_17,InfoVis,A comparative study between RadViz and Star Coordinates,non-semantic,color-continuous,continuous,as tick,none,http://dx.doi.org/10.1109/TVCG.2015.2467324
2609_0,InfoVis,TimeSpan: Using Visualization to Explore Temporal Multi-dimensional Data of Stroke Patients,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467325
2609_3,InfoVis,TimeSpan: Using Visualization to Explore Temporal Multi-dimensional Data of Stroke Patients,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467325
2609_8,InfoVis,TimeSpan: Using Visualization to Explore Temporal Multi-dimensional Data of Stroke Patients,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467325
2610_9,InfoVis,HOLA: Human-like Orthogonal Network Layout,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467451
2612_0,InfoVis,A Linguistic Approach to Categorical Color Assignment for Data Visualization,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467471
2612_1,InfoVis,A Linguistic Approach to Categorical Color Assignment for Data Visualization,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467471
2612_3,InfoVis,A Linguistic Approach to Categorical Color Assignment for Data Visualization,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467471
2612_4,InfoVis,A Linguistic Approach to Categorical Color Assignment for Data Visualization,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467471
2612_11,InfoVis,A Linguistic Approach to Categorical Color Assignment for Data Visualization,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467471
2612_12,InfoVis,A Linguistic Approach to Categorical Color Assignment for Data Visualization,non-semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467471
2613_0,InfoVis,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2015.2467671
2613_1,InfoVis,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2015.2467671
2613_2,InfoVis,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2015.2467671
2613_3,InfoVis,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2015.2467671
2613_4,InfoVis,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2015.2467671
2613_5,InfoVis,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2015.2467671
2613_6,InfoVis,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,non-semantic,color-discrete,non-uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2015.2467671
2613_8,InfoVis,Beyond Weber's Law: A Second Look at Ranking Visualizations of Correlation,non-semantic,color-discrete,uniform,as symbol,none,http://dx.doi.org/10.1109/TVCG.2015.2467671
2614_0,InfoVis,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,non-semantic,color-ordinal,connected,as tick,separate,http://dx.doi.org/10.1109/TVCG.2015.2467691
2614_0,InfoVis,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,non-semantic,color-discrete,non-uniform,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2015.2467691
2614_0,InfoVis,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,non-semantic,color-discrete,uniform,accompanying,separate,http://dx.doi.org/10.1109/TVCG.2015.2467691
2614_4,InfoVis,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2015.2467691
2614_5,InfoVis,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2015.2467691
2614_6,InfoVis,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2015.2467752
2614_8,InfoVis,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,semantic,color-discrete,uniform,accompanying,none,http://dx.doi.org/10.1109/TVCG.2015.2467691
2614_9,InfoVis,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,non-semantic,color-ordinal,connected,as tick,none,http://dx.doi.org/10.1109/TVCG.2015.2467754
